Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-14, -4.262, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-15, -4.879, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-16, -2.807, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-17, -4.464, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-18, -6.941, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-19, -8.784, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-20, -7.365, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-21, -4.952, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-22, -11.054, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-23, -9.612, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-24, -9.983, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-25, -7.58, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-26, -8.487, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-27, -14.63, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-28, -14.937, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-29, -16.518, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-30, -9.325, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2018-12-31, -13.854, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-01, -15.411, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-02, -12.157, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-03, -6.585, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-04, -2.408, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-05, -2.37, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-06, -7.226, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-07, -9.924, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-08, -6.248, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-09, -1.681, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-10, -4.107, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-11, -8.112, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-12, -10.627, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-13, -11.412, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-14, -10.012, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-15, -6.998, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-16, -7.098, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-17, -5.735, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-18, -9.66, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-19, -10.002, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-20, -4.048, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-21, -7.798, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-22, -15.245, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-23, -13.741, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-24, -13.293, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-25, -13.456, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-26, -11.224, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-27, -8.363, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-28, -12.715, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-29, -11.239, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-30, -9.144, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-01-31, -7.875, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-01, -6.428, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-02, -5.751, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-03, -6.026, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-04, -6.503, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-05, -8.234, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-06, -13.442, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-07, -20.391, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-08, -14.052, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-09, -10.93, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-10, -10.663, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-11, -13.844, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-12, -11.538, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-13, -6.812, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-14, -5.378, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-15, -6.838, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-16, -13.715, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-17, -16.124, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-18, -15.054, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-19, -16.511, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-20, -18.893, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-21, -14.163, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-22, -11.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-23, -15.44, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-24, -12.868, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-25, -8.435, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-26, -6.102, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-27, -5.168, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-02-28, -5.424, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-01, -5.637, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-02, -4.928, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-03, -7.427, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-04, -10.047, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-05, -8.653, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-06, -2.88, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-07, -4.876, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-08, -6.974, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-09, -10.45, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-10, -7.998, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-11, -5.845, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-12, -3.32, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-13, -8.899, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-14, -13.733, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-15, -10.863, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-16, -6.845, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-17, -5.407, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-18, -4.778, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-19, -7.314, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-20, -4.045, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-21, -3.587, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-22, -7.176, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-23, -6.87, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-24, -5.413, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-25, -4.542, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-26, -0.094, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-27, 2.603, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-28, 1.233, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-29, -6.838, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-30, -9.096, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-03-31, -7.337, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-01, -5.937, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-02, -3.902, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-03, -3.838, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-04, -1.924, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-05, -0.318, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-06, -1.71, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-07, -0.676, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-08, 1.978, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-09, 3.715, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-10, -5.394, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-11, -11.802, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-12, -9.88, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-13, -8.026, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-14, -2.958, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-15, 0.939, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-16, -0.087, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-17, -1.444, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-18, -1.471, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-19, 3.072, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-20, 3.497, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-21, 0.05, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-22, 1.418, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-23, 1.89, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-24, 1.781, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-25, 3, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-26, 2.287, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-27, 1.613, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-28, -0.142, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-29, -1.612, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-04-30, -2.46, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-01, -4.948, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-02, -3.266, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-03, -1.766, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-04, -0.057, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-05, 1.227, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-06, 2.989, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-07, 1.897, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-08, -2.31, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-09, -4.256, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-10, -3.073, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-11, -1.646, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-12, 2.656, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-13, 4.782, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-14, 5.559, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-15, 6.176, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-16, 6.428, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-17, -2.464, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-18, -5.236, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-19, -2.284, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-20, -3.981, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-21, -4.858, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-22, -2.807, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-23, -1.695, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-24, -1.818, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-25, 2.751, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-26, 3.641, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-27, -0.586, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-28, -3.631, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-29, -1.244, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-30, 1.524, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-05-31, 4.352, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-01, 7.132, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-02, 5.941, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-03, 5.198, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-04, 6.216, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-05, 6.942, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-06, 7.938, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-07, 8.33, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-08, 7.792, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-09, 2.86, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-10, 5.956, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-11, 7.448, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-12, 8.305, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-13, 8.491, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-14, 8.403, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-15, 6.725, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-16, 7.261, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-17, 5.47, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-18, 3.267, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-19, 6.477, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-20, 9.301, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-21, 5.712, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-22, -0.029, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-23, -0.631, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-24, 5.152, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-25, 9.074, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-26, 10.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-27, 11.197, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-28, 12.202, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-29, 11.594, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-06-30, 10.593, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-01, 9.973, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-02, 10.312, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-03, 11.515, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-04, 11.661, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-05, 11.593, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-06, 10.759, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-07, 9.053, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-08, 8.129, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-09, 9.859, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-10, 12.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-11, 12.873, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-12, 13.437, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-13, 13.231, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-14, 12.016, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-15, 12.925, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-16, 13.991, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-17, 13.147, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-18, 13.836, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-19, 14.194, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-20, 12.312, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-21, 14.078, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-22, 13.539, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-23, 13.297, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-24, 12.382, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-25, 10.984, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-26, 10.638, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-27, 10.626, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-28, 11.047, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-29, 13.175, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-30, 11.827, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-07-31, 12.006, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-01, 9.809, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-02, 11.92, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-03, 13.02, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-04, 10.782, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-05, 11.953, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Mexican_Cut, 10 meters,2019-08-06, 14.131, degreeCelsius, EastRiver
