Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/3/21,-6.208, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/4/21,-3.058, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/5/21,-3.612, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/6/21,-4.487, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/7/21,-2.996, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/8/21,-2.254, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/9/21,-2.246, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/10/21,-4.991, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/11/21,-7.692, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/12/21,-3.725, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/13/21,-3.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/14/21,-4.058, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/15/21,-3.337, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/16/21,-4.425, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/17/21,-5.521, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/18/21,-4.787, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/19/21,-0.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/20/21,0.708, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/21/21,-0.158, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/22/21,-1.971, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/23/21,-5.596, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/24/21,-3.237, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/25/21,-4.896, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/26/21,-3.804, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/27/21,-4.029, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/28/21,-3.129, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/29/21,0.483, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/30/21,-2.429, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,3/31/21,-5.346, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/1/21,-1.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/2/21,1.737, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/3/21,3.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/4/21,3.458, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/5/21,4.287, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/6/21,-0.421, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/7/21,1.462, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/8/21,2.317, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/9/21,1.754, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/10/21,0.975, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/11/21,2.092, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/12/21,2.271, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/13/21,1.05, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/14/21,4.887, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/15/21,1.217, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/16/21,-1.35, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/17/21,-2.508, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/18/21,-2.804, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/19/21,0.267, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/20/21,-2.086, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/21/21,0.621, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/22/21,1.643, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/23/21,0.671, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/24/21,2.962, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/25/21,7.129, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/26/21,5.392, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/27/21,2.009, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/28/21,1.096, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/29/21,5.525, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,4/30/21,7.512, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/1/21,7.775, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/2/21,4.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/3/21,1.358, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/4/21,2.054, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/5/21,5.075, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/6/21,6.308, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/7/21,6.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/8/21,4.704, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/9/21,2.529, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/10/21,2.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/11/21,1.9, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/12/21,3.433, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/13/21,5.967, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/14/21,7.446, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/15/21,7.171, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/16/21,8.004, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/17/21,4.908, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/18/21,3.812, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/19/21,7.204, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/20/21,9.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/21/21,7.25, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/22/21,7.017, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/23/21,6.179, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/24/21,5.154, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/25/21,6.996, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/26/21,6.929, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/27/21,7.712, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/28/21,8.537, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/29/21,9.487, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/30/21,8.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,5/31/21,4.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/1/21,7.162, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/2/21,8.846, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/3/21,10.612, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/4/21,12.987, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/5/21,10.15, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/6/21,9.567, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/7/21,12.162, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/8/21,12.7, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/9/21,12.704, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/10/21,13.533, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/11/21,12.642, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/12/21,13.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/13/21,14.312, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/14/21,15.05, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/15/21,16.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/16/21,16.079, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/17/21,15.367, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/18/21,12.862, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/19/21,11.796, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/20/21,13.325, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/21/21,14.137, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/22/21,14.329, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/23/21,12.483, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/24/21,10.917, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/25/21,8.317, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/26/21,8.9, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/27/21,8.5, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/28/21,8.692, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/29/21,11.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,6/30/21,12.775, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/1/21,14.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/2/21,12.121, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/3/21,13.846, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/4/21,15.317, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/5/21,13.546, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/6/21,14.287, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/7/21,14.695, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/8/21,15.387, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/9/21,15.646, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/10/21,15.833, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/11/21,15.027, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/12/21,14.861, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/13/21,13.708, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/14/21,9.079, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/15/21,12.417, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/16/21,12.425, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/17/21,13.033, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/18/21,15.317, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/19/21,16.337, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/20/21,15.192, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/21/21,12.983, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/22/21,12.754, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/23/21,13.925, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/24/21,13.096, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/25/21,13.158, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/26/21,13.808, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/27/21,15.071, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/28/21,15.417, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/29/21,16.154, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/30/21,14.404, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,7/31/21,13.037, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/1/21,11.621, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/2/21,11.858, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/3/21,11.179, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/4/21,12.879, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/5/21,13.108, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/6/21,13.733, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/7/21,12.542, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/8/21,12.146, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/9/21,12.646, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/10/21,12.858, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/11/21,14.108, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/12/21,13.779, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/13/21,13.258, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/14/21,12.579, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/15/21,13.212, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/16/21,12.104, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/17/21,13.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/18/21,14.312, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/19/21,11.425, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/20/21,8.946, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/21/21,9.55, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/22/21,12.437, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/23/21,12.037, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/24/21,12.125, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/25/21,11.667, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/26/21,8.392, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/27/21,12.896, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/28/21,12.875, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/29/21,13.317, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/30/21,12.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,8/31/21,12.921, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/1/21,12.246, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/2/21,11.067, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/3/21,11.421, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/4/21,10.529, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/5/21,10.796, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/6/21,11.521, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/7/21,12.179, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/8/21,12.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/9/21,12.296, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/10/21,12.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/11/21,12.65, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/12/21,11.687, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/13/21,10.667, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/14/21,10.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/15/21,10.85, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/16/21,9.696, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/17/21,9.087, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/18/21,9.683, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/19/21,10.25, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/20/21,9.087, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/21/21,5.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/22/21,7.246, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/23/21,7.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/24/21,8.933, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/25/21,8.837, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/26/21,9.821, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/27/21,9.508, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/28/21,6.954, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/29/21,5.337, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,9/30/21,6.292, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/1/21,6.067, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/2/21,6.204, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/3/21,5.962, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/4/21,6.412, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/5/21,7.092, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/6/21,6.858, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/7/21,6.121, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/8/21,6.642, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/9/21,5.05, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/10/21,2.358, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/11/21,3.125, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/12/21,1.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/13/21,-0.65, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/14/21,-2.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/15/21,-2.087, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/16/21,0.667, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/17/21,2.525, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/18/21,4.187, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/19/21,1.879, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/20/21,-0.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/21/21,0.183, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/22/21,1.321, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/23/21,1.521, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/24/21,3.229, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/25/21,5.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/26/21,2.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/27/21,-0.879, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/28/21,2.183, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/29/21,0.917, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/30/21,1.15, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_park_cone, 0 meters,10/31/21,-3.43, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/1/14,-7.529, degreeCelsius, EastRiver
